#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-16T17:48:21 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-16T17:48:21	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/276/59/table7&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22760059
#Name: J/ApJS/276/59
#Title: The DiskMass Survey (DMS). XI. Full Ha sample (Swaters+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	creator=Swaters R.A.	    First author or institution
#INFO	cites=bibcode:2025ApJS..276...59S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/276/59	    Dataset landing page
#INFO	publication_date=2026-02-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_276_59_table7:
#Name: J/ApJS/276/59/table7
#Title: H{alpha} data table for individual fiber measurements
#Column	UGC	(I5)	[16/12808] UGC galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(A3)	Run code (1)	[ucd=meta.id;obs]
#Column	N	(I1)	[1/5] Night during the observing run	[ucd=meta.note]
#Column	P	(I1)	[1/4] SparsePak pointing	[ucd=obs.field]
#Column	A	(I2)	[1/82] SparsePak fiber aperture	[ucd=instr.fov]
#Column	C	(I1)	[1/9] Fitting code (2)	[ucd=meta.code]
#Column	oRA	(F5.1)	[-70.5/38.7] East-West offset of fiber aperture (3)	[ucd=pos.eq.ra;arith.diff]
#Column	oDE	(F5.1)	[-47/62.5] North-South offset of fiber aperture (3)	[ucd=pos.eq.dec;arith.diff]
#Column	EWg	(F6.1)	[-0.2/1167]? H{alpha} emission equivalent width from sum of Gaussian line parameters	[ucd=spect.line.eqWidth]
#Column	EWsum	(F7.1)	[-0.2/29060]? H{alpha} emission equivalent width from zeroth moment of line emission	[ucd=spect.line.eqWidth]
#Column	logmuN	(F6.2)	[-16.6/-13] Log H{alpha} narrow component surface-brightness (flux within the 4.7" diameter fiber aperture); in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuN	(F5.2)	[0/73] Uncertainty in logmuN	[ucd=stat.error;phot.mag.sb]
#Column	VelN	(F6.1)	[-382/348] Narrow component velocity relative to kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelN	(F6.1)	[0/5579] Uncertainty in VelN	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaN	(F5.1)	[2.9/142] Narrow component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaN	(F5.1)	[0/999] Uncertainty in sigmaN	[ucd=stat.error;phys.veloc.dispersion]
#Column	logmuB	(F6.2)	[-99/-13]? Log H{alpha} broad component surface-brightness; in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuB	(F5.2)	[0/13.4]? Uncertainty in logmuB	[ucd=stat.error;phot.mag.sb]
#Column	VelB	(F6.1)	[-487/340]? Broad component velocity relative to the kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelB	(F6.1)	[0/1174]? Uncertainty in VelB	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaB	(F5.1)	[0/888]? Broad component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaB	(F5.1)	[0/999]? Uncertainty in sigmaB	[ucd=stat.error;phys.veloc.dispersion]
UGC	R	N	P	A	C	oRA	oDE	EWg	EWsum	logmuN	e_logmuN	VelN	e_VelN	sigmaN	e_sigmaN	logmuB	e_logmuB	VelB	e_VelB	sigmaB	e_sigmaB
  463	R1 	5	2	 4	3	 24.0	  1.9	  31.9	   32.0	-14.54	 0.01	 119.2	   0.3	 20.2	  0.2	-15.29	 0.05	 142.7	   5.3	 49.1	  4.3
  463	R1 	5	2	 5	1	 28.9	 10.3	  20.9	   22.2	-14.60	 0.01	 126.3	   0.4	 23.1	  0.3	      	     	      	      	     	
  463	R1 	5	2	 7	1	 24.0	 18.7	  16.9	   17.2	-14.99	 0.02	 116.8	   0.8	 20.9	  0.6	      	     	      	      	     	
  463	R1 	5	2	 8	1	 28.9	 -6.6	  11.2	   10.9	-15.29	 0.03	 104.0	   1.3	 20.9	  1.0	      	     	      	      	     	
  463	R1 	5	2	 9	1	 33.9	  1.9	  11.8	   11.2	-15.28	 0.03	 125.4	   1.3	 19.1	  1.1	      	     	      	      	     	
  463	R1 	5	2	15	1	 24.0	-15.0	   8.1	    7.9	-15.39	 0.03	  73.0	   1.1	 18.4	  0.9	      	     	      	      	     	
  463	R1 	5	2	17	7	 19.1	 27.2	  -0.2	    4.2	-16.08	 0.11	  97.8	   1.9	  8.3	  1.6	      	     	      	      	     	
  463	R1 	5	2	18	1	  4.3	 18.7	  22.7	   22.5	-14.71	 0.01	  68.5	   0.3	 23.0	  0.3	      	     	      	      	     	
  463	R1 	5	2	19	1	  9.2	 27.2	  22.7	   21.9	-14.99	 0.01	  81.7	   0.7	 20.7	  0.5	      	     	      	      	     	
  463	R1 	5	2	20	1	 14.1	 18.7	  12.2	   11.3	-15.10	 0.02	 103.3	   0.8	 22.8	  0.6	      	     	      	      	     	
  463	R1 	5	2	21	1	  9.2	 10.3	  18.4	   18.6	-14.56	 0.01	 102.1	   0.3	 24.3	  0.3	      	     	      	      	     	
  463	R1 	5	2	23	3	 14.1	  1.9	  48.5	   48.9	-14.29	 0.00	 111.4	   0.2	 21.0	  0.1	-14.75	 0.01	 106.9	   1.3	 44.7	  1.1
  463	R1 	5	2	24	3	 14.1	-15.0	  57.5	   57.7	-14.39	 0.00	  57.0	   0.2	 23.6	  0.2	-14.63	 0.01	  54.3	   1.1	 50.3	  0.9
  463	R1 	5	2	25	3	  4.3	-15.0	  55.1	   55.0	-14.23	 0.00	   6.5	   0.2	 23.8	  0.1	-14.66	 0.01	  15.5	   1.2	 47.6	  1.0
  463	R1 	5	2	26	3	  4.3	 -3.8	  20.9	   20.9	-14.37	 0.00	  44.1	   0.2	 27.4	  0.2	-14.93	 0.02	  46.4	   1.7	 44.3	  1.4
  463	R1 	5	2	27	1	 19.1	 10.3	   5.1	    5.3	-15.56	 0.05	 118.5	   2.0	 20.5	  1.7	      	     	      	      	     	
  463	R1 	5	2	28	3	 19.1	 -6.6	  18.8	   14.0	-14.93	 0.01	  94.0	   0.5	 21.4	  0.4	-15.30	 0.06	  29.4	  15.8	118.7	 12.8
  463	R1 	5	2	31	3	 -0.6	-12.2	  18.3	   17.6	-14.66	 0.01	 -19.6	   0.3	 23.8	  0.3	-15.54	 0.10	  41.4	  21.2	101.2	 17.1
  463	R1 	5	2	33	7	  9.2	-23.5	  -0.2	    3.1	-16.03	 0.10	   3.8	   2.9	 13.3	  2.4	      	     	      	      	     	
  463	R1 	5	2	35	7	 19.1	-40.4	  -0.2	    0.0	-16.08	 0.16	  24.2	   6.0	 17.1	  4.9	      	     	      	      	     	
  463	R1 	5	2	38	1	 -0.6	 27.2	   8.3	    8.5	-15.50	 0.04	  51.8	   2.1	 26.7	  1.7	      	     	      	      	     	
  463	R1 	5	2	39	3	-10.5	 27.2	  23.6	   22.5	-15.24	 0.02	  24.5	   0.7	 18.8	  0.6	-15.52	 0.05	  17.3	   6.2	 53.6	  5.0
  463	R1 	5	2	40	3	 -5.6	 18.7	  26.6	   26.1	-14.68	 0.01	  30.2	   0.3	 20.2	  0.2	-14.96	 0.02	  28.2	   1.3	 37.2	  1.1
  463	R1 	5	2	41	3	  4.3	  1.9	  17.4	   17.2	-14.55	 0.01	  73.7	   0.2	 19.4	  0.2	-14.65	 0.01	  69.9	   0.8	 38.4	  0.6
  463	R1 	5	2	42	3	 -0.6	 10.3	  19.2	   19.4	-14.72	 0.01	  42.7	   0.3	 20.0	  0.2	-14.95	 0.02	  51.8	   1.2	 36.3	  0.9
  463	R1 	5	2	43	3	 -5.6	 -3.8	  22.8	   22.3	-14.40	 0.00	 -63.4	   0.2	 21.1	  0.2	-14.99	 0.02	 -58.5	   2.2	 44.9	  1.7
  463	R1 	5	2	44	2	 -0.6	  4.7	  31.1	   30.6	-14.19	 0.00	  17.4	   0.2	 26.7	  0.1	-14.68	 0.01	  16.1	   1.3	 53.6	  1.1
  463	R1 	5	2	45	3	-10.5	 -6.6	  20.5	   20.3	-14.62	 0.01	 -75.5	   0.2	 18.4	  0.2	-15.07	 0.02	 -67.5	   1.6	 36.1	  1.3
  463	R1 	5	2	46	1	  4.3	 -9.4	   8.1	    8.0	-14.95	 0.01	  13.6	   0.7	 27.3	  0.6	      	     	      	      	     	
  463	R1 	5	2	47	4	 -0.6	 -1.0	  -0.2	   21.0	-13.94	 0.00	 -47.6	   0.3	 34.2	  0.3	-14.02	 0.01	  29.2	   0.5	 39.0	  0.4
  463	R1 	5	2	48	3	 -0.6	-17.9	  25.5	   25.7	-14.68	 0.01	 -22.1	   0.3	 20.1	  0.2	-15.06	 0.02	 -26.5	   2.5	 46.9	  2.0
  463	R1 	5	2	49	1	 -5.6	-31.9	   4.7	    3.9	-15.96	 0.10	 -17.9	   4.9	 22.6	  4.0	      	     	      	      	     	
  463	R1 	5	2	50	1	-10.5	-40.4	   8.8	    7.6	-15.80	 0.08	 -55.9	   5.4	 30.1	  4.4	      	     	      	      	     	
  463	R1 	5	2	51	1	 -5.6	-15.0	  16.4	   16.7	-14.65	 0.01	 -42.0	   0.3	 23.9	  0.3	      	     	      	      	     	
  463	R1 	5	2	52	3	 -0.6	 -6.6	  24.2	   24.5	-15.49	 0.02	 -27.7	   0.3	 14.3	  0.2	-14.30	 0.01	 -12.3	   1.3	 32.1	  1.0
  463	R1 	5	2	53	1	 -0.6	-40.4	  12.2	   12.0	-15.75	 0.07	 -14.8	   3.8	 24.2	  3.1	      	     	      	      	     	
  463	R1 	5	2	55	1	-25.3	 18.7	   6.4	    7.0	-15.65	 0.05	 -36.2	   1.7	 17.2	  1.3	      	     	      	      	     	
  463	R1 	5	2	56	3	-10.5	 10.3	  35.8	   35.3	-14.51	 0.00	 -23.2	   0.2	 20.1	  0.2	-14.80	 0.01	 -26.9	   1.0	 39.5	  0.8
  463	R1 	5	2	58	3	-15.4	 18.7	  38.9	   39.5	-14.59	 0.01	 -10.3	   0.3	 20.5	  0.2	-15.14	 0.03	  -3.1	   2.9	 43.4	  2.4
  463	R1 	5	2	60	1	-20.3	 10.3	  17.6	   17.6	-14.90	 0.01	 -59.7	   0.5	 22.0	  0.4	      	     	      	      	     	
  463	R1 	5	2	62	1	 -5.6	  1.9	  26.4	   27.0	-14.20	 0.00	 -35.8	   0.2	 28.8	  0.1	      	     	      	      	     	
  463	R1 	5	2	63	3	-15.4	  1.9	  23.8	   24.1	-14.81	 0.01	 -56.7	   0.3	 17.4	  0.3	-14.94	 0.02	 -58.5	   1.1	 32.6	  0.9
  463	R1 	5	2	64	1	-15.4	-15.0	  15.1	   15.5	-14.90	 0.01	 -66.9	   0.6	 25.2	  0.5	      	     	      	      	     	
  463	R1 	5	2	65	1	-25.3	  1.9	  10.0	    9.5	-15.34	 0.03	 -79.1	   1.3	 20.2	  1.0	      	     	      	      	     	
  463	R1 	5	2	66	1	 -5.6	 -9.4	   9.6	    9.5	-14.84	 0.01	 -50.7	   0.6	 26.7	  0.5	      	     	      	      	     	
  463	R1 	5	2	67	1	-15.4	-31.9	  24.1	   23.8	-15.16	 0.02	 -54.9	   0.7	 18.4	  0.6	      	     	      	      	     	
  463	R1 	5	2	68	3	-20.3	-23.5	  25.8	   24.9	-15.98	 0.04	 -69.6	   0.5	  6.1	  0.4	-14.85	 0.02	 -78.4	   1.0	 22.2	  1.0
  463	R1 	5	2	71	1	-10.5	-23.5	  15.5	   15.4	-14.99	 0.02	 -43.7	   0.8	 23.6	  0.6	      	     	      	      	     	
  463	R1 	5	2	73	1	-30.2	 -6.6	   6.6	    5.2	-15.67	 0.08	 -97.0	   5.1	 31.4	  4.2	      	     	      	      	     	
  463	R1 	5	2	75	1	-30.2	 10.3	  34.2	   36.0	-14.60	 0.01	 -69.2	   0.3	 22.7	  0.3	      	     	      	      	     	
  463	R1 	5	2	76	1	-35.1	  1.9	  20.5	   21.3	-14.82	 0.01	 -74.0	   0.5	 21.8	  0.4	      	     	      	      	     	
  463	R1 	5	2	79	1	 -0.6	-23.5	  23.4	   22.8	-14.92	 0.02	 -23.7	   0.9	 26.7	  0.7	      	     	      	      	     	
  463	R1 	5	2	82	3	-20.3	 -6.6	  53.0	   50.9	-14.30	 0.00	 -74.7	   0.2	 22.1	  0.2	-14.79	 0.02	 -85.1	   2.5	 56.1	  2.0
  463	P2 	3	3	 1	1	  3.7	 -3.9	      	       	-14.27	 0.00	  54.7	   0.3	 32.1	  0.2	      	     	      	      	     	
  463	P2 	3	3	 3	1	 28.3	 21.4	      	       	-15.11	 0.02	 137.1	   1.1	 22.3	  0.9	      	     	      	      	     	
  463	P2 	3	3	 4	1	 18.4	  4.5	      	       	-14.95	 0.01	 137.6	   0.6	 23.5	  0.5	      	     	      	      	     	
  463	P2 	3	3	 7	1	 18.4	 21.4	      	       	-15.71	 0.06	 125.2	   3.0	 23.7	  2.4	      	     	      	      	     	
  463	P2 	3	3	 8	1	 23.4	 -3.9	      	       	-14.96	 0.01	 129.1	   0.6	 23.5	  0.5	      	     	      	      	     	
  463	P2 	3	3	 9	1	 28.3	  4.5	      	       	-14.86	 0.01	 148.5	   0.3	 19.9	  0.3	      	     	      	      	     	
  463	P2 	3	3	12	7	 23.4	-37.7	      	       	-16.15	 0.10	  53.8	   2.7	 12.3	  2.2	      	     	      	      	     	
  463	P2 	3	3	13	1	 28.3	-12.3	      	       	-15.65	 0.04	 105.5	   1.6	 21.0	  1.3	      	     	      	      	     	
  463	P2 	3	3	14	7	 23.4	-20.8	      	       	-15.96	 0.10	  87.5	   4.5	 20.8	  3.7	      	     	      	      	     	
  463	P2 	3	3	15	3	 18.4	-12.3	      	       	-14.77	 0.01	 100.6	   0.3	 21.6	  0.3	-15.18	 0.03	  85.2	   2.4	 44.1	  1.9
  463	P2 	3	3	18	1	 -1.3	 21.4	      	       	-14.99	 0.01	  73.0	   0.5	 22.8	  0.4	      	     	      	      	     	
  463	P2 	3	3	19	1	  3.7	 29.9	      	       	-15.22	 0.02	  89.3	   0.7	 19.1	  0.6	      	     	      	      	     	
  463	P2 	3	3	20	1	  8.6	 21.4	      	       	-15.35	 0.02	 103.2	   1.0	 22.3	  0.8	      	     	      	      	     	
  463	P2 	3	3	21	1	  3.7	 13.0	      	       	-14.80	 0.01	  91.3	   0.4	 23.7	  0.3	      	     	      	      	     	
  463	P2 	3	3	23	3	  8.6	  4.5	      	       	-14.30	 0.00	 126.3	   0.1	 20.6	  0.1	-14.39	 0.00	 118.2	   0.4	 35.1	  0.3
  463	P2 	3	3	24	3	  8.6	-12.3	      	       	-14.32	 0.00	  49.8	   0.2	 24.0	  0.1	-14.66	 0.01	  39.5	   0.8	 48.1	  0.6
  463	P2 	3	3	25	3	 -1.3	-12.3	      	       	-14.82	 0.01	  -6.8	   0.4	 22.5	  0.3	-15.02	 0.02	 -12.5	   1.1	 34.5	  0.9
  463	P2 	3	3	26	9	 -1.3	 -1.1	      	       	-13.83	 0.00	   6.3	   0.3	 54.6	  0.3	-14.39	 0.01	 -31.1	   0.3	 22.9	  0.3
  463	P2 	3	3	27	3	 13.5	 13.0	      	       	-14.73	 0.01	 129.5	   0.3	 19.7	  0.2	-15.61	 0.07	 110.4	   6.1	 40.6	  4.9
  463	P2 	3	3	28	3	 13.5	 -3.9	      	       	-14.36	 0.00	 107.7	   0.1	 22.0	  0.1	-14.94	 0.01	 103.1	   1.2	 41.8	  0.9
  463	P2 	3	3	30	1	 13.5	-20.8	      	       	-15.57	 0.03	  50.1	   1.1	 17.0	  0.9	      	     	      	      	     	
  463	P2 	3	3	31	1	 -6.2	 -9.5	      	       	-15.06	 0.01	 -39.5	   0.7	 26.0	  0.5	      	     	      	      	     	
  463	P2 	3	3	33	1	  3.7	-20.8	      	       	-14.83	 0.01	  18.7	   0.3	 23.0	  0.3	      	     	      	      	     	
  463	P2 	3	3	38	1	 -6.2	 29.9	      	       	-15.99	 0.07	  57.4	   2.5	 15.9	  2.0	      	     	      	      	     	
  463	P2 	3	3	40	3	-11.1	 21.4	      	       	-14.31	 0.00	  28.5	   0.2	 25.3	  0.1	-14.89	 0.01	  23.5	   1.8	 59.0	  1.4
  463	P2 	3	3	41	3	 -1.3	  4.5	      	       	-14.33	 0.00	  37.7	   0.2	 25.7	  0.1	-14.83	 0.01	  27.3	   1.2	 46.0	  0.9
  463	P2 	3	3	42	1	 -6.2	 13.0	      	       	-15.01	 0.01	  37.1	   0.5	 23.6	  0.4	      	     	      	      	     	
  463	P2 	3	3	43	3	-11.1	 -1.1	      	       	-14.69	 0.01	 -51.9	   0.3	 22.0	  0.2	-14.94	 0.01	 -49.4	   1.1	 41.6	  0.9
  463	P2 	3	3	44	1	 -6.2	  7.4	      	       	-14.53	 0.00	  18.5	   0.3	 26.3	  0.2	      	     	      	      	     	
  463	P2 	3	3	46	1	 -1.3	 -6.7	      	       	-14.40	 0.00	  -5.3	   0.2	 28.9	  0.2	      	     	      	      	     	
  463	P2 	3	3	47	3	 -6.2	  1.7	      	       	-14.54	 0.00	 -18.1	   0.2	 22.0	  0.2	-14.87	 0.01	  -6.2	   1.3	 47.0	  1.0
  463	P2 	3	3	48	2	 -6.2	-15.2	      	       	-14.80	39.38	 -27.7	5579.0	 23.3	999.0	-15.50	 0.53	  -1.4	 177.0	 74.1	 90.9
  463	P2 	3	3	49	1	-11.1	-29.2	      	       	-14.86	 0.01	 -26.9	   0.3	 20.1	  0.2	      	     	      	      	     	
  463	P2 	3	3	51	3	-11.1	-12.3	      	       	-14.78	 0.01	 -45.9	   0.3	 20.8	  0.2	-15.62	 0.06	 -35.6	   6.1	 49.8	  4.9
  463	P2 	3	3	52	3	 -6.2	 -3.9	      	       	-14.50	 0.00	 -45.2	   0.2	 20.2	  0.1	-14.87	 0.01	 -47.3	   0.9	 39.3	  0.7
  463	P2 	3	3	55	1	-30.8	 21.4	      	       	-15.97	 0.06	 -24.8	   2.2	 16.9	  1.8	      	     	      	      	     	
  463	P2 	3	3	56	3	-16.1	 13.0	      	       	-14.87	 0.01	 -12.0	   0.4	 21.1	  0.3	-15.46	 0.04	  -1.6	   3.9	 43.2	  3.1
  463	P2 	3	3	58	1	-21.0	 21.4	      	       	-15.35	 0.02	   0.4	   0.9	 20.9	  0.7	      	     	      	      	     	
  463	P2 	3	3	60	1	-25.9	 13.0	      	       	-14.96	 0.01	 -30.6	   0.4	 23.1	  0.3	      	     	      	      	     	
  463	P2 	3	3	62	2	-11.1	  4.5	      	       	-14.96	14.43	 -21.0	2437.9	 19.1	634.2	-15.18	 2.44	 -27.6	 507.7	 33.5	188.2
  463	P2 	3	3	63	3	-21.0	  4.5	      	       	-15.33	 0.02	 -49.0	   0.5	 15.5	  0.4	-15.38	 0.02	 -50.5	   1.5	 29.0	  1.2
  463	P2 	3	3	64	2	-21.0	-12.3	      	       	-14.20	 0.00	 -59.8	   0.1	 22.5	  0.1	-14.47	 0.01	 -59.9	   0.5	 45.6	  0.4
  463	P2 	3	3	65	1	-30.8	  4.5	      	       	-15.17	 0.01	 -54.7	   0.6	 23.7	  0.5	      	     	      	      	     	
  463	P2 	3	3	66	3	-11.1	 -6.7	      	       	-14.78	 0.01	 -54.5	   0.2	 18.7	  0.2	-15.16	 0.02	 -44.5	   1.4	 36.3	  1.1
  463	P2 	3	3	67	7	-21.0	-29.2	      	       	-16.07	 0.12	 -47.2	   5.2	 21.1	  4.3	      	     	      	      	     	
  463	P2 	3	3	71	1	-16.1	-20.8	      	       	-14.81	 0.01	 -49.7	   0.4	 24.6	  0.3	      	     	      	      	     	
  463	P2 	3	3	74	1	-40.7	-12.3	      	       	-15.09	 0.01	 -68.0	   0.7	 21.8	  0.5	      	     	      	      	     	
  463	P2 	3	3	79	1	 -6.2	-20.8	      	       	-15.06	 0.01	 -26.0	   0.7	 23.5	  0.6	      	     	      	      	     	
  463	P2 	3	3	82	3	-25.9	 -3.9	      	       	-14.52	 0.00	 -64.1	   0.2	 20.0	  0.2	-14.81	 0.01	 -65.1	   0.9	 37.9	  0.7
  463	R1 	5	3	 1	1	  4.4	 -5.1	  18.9	   19.2	-14.30	 0.01	  38.4	   0.4	 29.9	  0.3	      	     	      	      	     	
  463	R1 	5	3	 3	1	 29.0	 20.2	  12.3	   12.8	-15.18	 0.03	 113.7	   1.0	 18.8	  0.8	      	     	      	      	     	
  463	R1 	5	3	 4	1	 19.2	  3.4	  13.3	   14.2	-14.83	 0.01	 117.4	   0.6	 20.9	  0.5	      	     	      	      	     	
  463	R1 	5	3	 7	1	 19.2	 20.2	   4.0	    4.2	-15.71	 0.09	 108.8	   3.7	 19.3	  3.0	      	     	      	      	     	
  463	R1 	5	3	 8	1	 24.1	 -5.1	   8.2	    8.6	-15.14	 0.02	 105.1	   0.9	 18.7	  0.7	      	     	      	      	     	
  463	R1 	5	3	 9	1	 29.0	  3.4	  19.3	   19.4	-14.84	 0.01	 128.9	   0.6	 20.4	  0.5	      	     	      	      	     	
  463	R1 	5	3	12	1	 24.1	-38.9	  15.2	   17.1	-15.91	 0.11	  38.1	   3.6	 16.1	  2.9	      	     	      	      	     	
  463	R1 	5	3	13	1	 29.0	-13.5	   5.8	    5.4	-15.60	 0.06	  88.6	   3.1	 24.3	  2.5	      	     	      	      	     	
  463	R1 	5	3	15	3	 19.2	-13.5	  18.7	   18.4	-14.97	 0.01	  82.3	   0.5	 20.7	  0.4	-15.49	 0.06	  66.5	   8.4	 62.7	  6.8
  463	R1 	5	3	18	1	 -0.5	 20.2	  25.5	   25.3	-14.73	 0.01	  47.4	   0.5	 24.6	  0.4	      	     	      	      	     	
  463	R1 	5	3	19	2	  4.4	 28.7	  29.3	   30.0	-16.39	 0.08	  70.6	   0.6	  2.9	  0.5	-14.97	 0.03	  70.6	   0.8	 20.4	  1.0
  463	R1 	5	3	20	1	  9.3	 20.2	   7.8	    7.3	-15.26	 0.03	  77.7	   1.3	 23.0	  1.1	      	     	      	      	     	
  463	R1 	5	3	21	3	  4.4	 11.8	  14.8	   14.0	-14.91	 0.01	  73.5	   0.5	 20.0	  0.4	-15.13	 0.03	  81.2	   2.2	 40.9	  1.8
  463	R1 	5	3	23	3	  9.3	  3.4	  46.7	   46.3	-14.22	 0.00	 105.3	   0.1	 19.8	  0.1	-14.37	 0.01	  98.8	   0.5	 39.7	  0.4
  463	R1 	5	3	24	3	  9.3	-13.5	  53.6	   54.0	-14.29	 0.00	  31.8	   0.2	 23.6	  0.2	-14.50	 0.01	  29.5	   0.8	 43.1	  0.6
  463	R1 	5	3	25	1	 -0.5	-13.5	  18.3	   18.6	-14.60	 0.01	 -21.1	   0.4	 24.7	  0.3	      	     	      	      	     	
  463	R1 	5	3	26	4	 -0.5	 -2.3	  -0.2	   21.7	-13.95	 0.00	 -49.6	   0.4	 33.6	  0.3	-14.06	 0.01	  23.1	   0.6	 40.8	  0.5
  463	R1 	5	3	27	1	 14.2	 11.8	  24.1	   24.6	-14.68	 0.01	 107.8	   0.3	 20.3	  0.2	      	     	      	      	     	
  463	R1 	5	3	28	3	 14.2	 -5.1	  40.7	   38.6	-14.36	 0.00	  85.1	   0.2	 23.9	  0.2	-14.81	 0.02	  10.1	   4.2	 86.2	  3.4
  463	R1 	5	3	29	4	  4.4	-38.9	  -0.2	    7.5	-16.48	 0.19	 113.6	   3.0	  7.6	  2.6	-16.35	 0.14	 -24.7	   2.5	  8.4	  2.1
  463	R1 	5	3	30	1	 14.2	-22.0	   5.9	    7.2	-15.55	 0.04	  29.5	   1.4	 17.5	  1.1	      	     	      	      	     	
  463	R1 	5	3	31	1	 -5.5	-10.7	  10.8	   10.5	-14.77	 0.01	 -49.2	   0.4	 25.3	  0.3	      	     	      	      	     	
  463	R1 	5	3	32	1	 -0.5	-30.4	   4.0	    2.6	-15.98	 0.11	 -12.0	   3.9	 17.1	  3.2	      	     	      	      	     	
  463	R1 	5	3	33	1	  4.4	-22.0	  18.5	   18.9	-14.96	 0.01	   2.8	   0.5	 21.4	  0.4	      	     	      	      	     	
  463	R1 	5	3	38	3	 -5.5	 28.7	  18.4	   12.7	-15.57	 0.05	  39.0	   2.4	 21.7	  1.9	-15.61	 0.16	 -83.1	  59.1	174.9	 48.6
  463	R1 	5	3	40	2	-10.4	 20.2	  93.0	   92.2	-14.21	 0.00	   5.7	   0.2	 25.5	  0.1	-14.89	 0.02	   6.3	   3.5	 76.2	  2.8
  463	R1 	5	3	41	2	 -0.5	  3.4	  31.6	   31.5	-14.17	 0.00	  16.0	   0.2	 27.7	  0.1	-14.70	 0.01	  15.8	   1.3	 52.6	  1.1
  463	R1 	5	3	42	1	 -5.5	 11.8	   7.6	    7.7	-15.09	 0.01	  15.3	   0.8	 24.3	  0.6	      	     	      	      	     	
  463	R1 	5	3	43	3	-10.4	 -2.3	  32.6	   32.1	-14.41	 0.00	 -77.6	   0.2	 22.0	  0.2	-14.84	 0.02	 -72.5	   1.8	 52.2	  1.4
  463	R1 	5	3	44	3	 -5.5	  6.2	  19.0	   18.9	-16.18	 0.12	 -30.0	   1.5	  6.1	  1.2	-14.63	 0.01	  -4.9	   0.4	 28.8	  0.4
  463	R1 	5	3	46	1	 -0.5	 -7.9	  21.1	   21.5	-14.38	 0.00	 -18.2	   0.2	 29.4	  0.2	      	     	      	      	     	
  463	R1 	5	3	47	3	 -5.5	  0.5	  24.9	   24.9	-14.42	 0.00	 -40.5	   0.2	 23.6	  0.2	-14.59	 0.01	 -30.1	   0.8	 42.2	  0.6
  463	R1 	5	3	48	3	 -5.5	-16.3	  17.2	   16.9	-14.80	 0.01	 -39.3	   0.4	 21.6	  0.3	-15.37	 0.04	 -44.9	   4.2	 48.4	  3.4
  463	R1 	5	3	49	1	-10.4	-30.4	  26.2	   26.0	-14.96	 0.01	 -46.5	   0.4	 19.3	  0.3	      	     	      	      	     	
  463	R1 	5	3	51	1	-10.4	-13.5	  17.4	   17.8	-14.65	 0.01	 -63.7	   0.3	 22.0	  0.2	      	     	      	      	     	
  463	R1 	5	3	52	3	 -5.5	 -5.1	  23.6	   23.4	-14.47	 0.00	 -63.3	   0.2	 19.7	  0.1	-14.86	 0.01	 -64.8	   1.0	 38.6	  0.8
  463	R1 	5	3	53	1	 -5.5	-38.9	   7.1	    6.0	-15.97	 0.12	 -19.6	   5.2	 21.1	  4.2	      	     	      	      	     	
  463	R1 	5	3	55	1	-30.1	 20.2	  29.5	   30.6	-15.50	 0.04	 -45.0	   1.4	 18.9	  1.1	      	     	      	      	     	
  463	R1 	5	3	56	1	-15.3	 11.8	  19.5	   18.8	-14.78	 0.01	 -37.1	   0.4	 24.8	  0.3	      	     	      	      	     	
  463	R1 	5	3	58	3	-20.2	 20.2	  21.8	   21.7	-15.14	 0.01	 -21.7	   0.5	 16.5	  0.4	-15.50	 0.05	  -9.4	   4.6	 42.6	  3.7
