#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:51 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/480/2292/table1b&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74802292
#Name: J/MNRAS/480/2292
#Title: Quantifying maximum discs in galaxies (Starkman+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	creator=Starkman N.	    First author or institution
#INFO	cites=bibcode:2018MNRAS.480.2292S	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/480/2292	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74802292	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_480_2292_table1b:
#Name: J/MNRAS/480/2292/table1b
#Title: SPARC: Mass Models for 175 Disk Galaxies with Spitzer Photometry and Accurate Rotation Curves (Mass Models Supplement)
#Column	ID	(a11)	Galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(F6.2)	Galactocentric radius	[ucd=pos.distance;pos.galactocentric]
#Column	Vobs	(F6.2)	Observed circular velocity	[ucd=phys.veloc]
#Column	e_Vobs	(F5.2)	Uncertainty in Vobs (1)	[ucd=stat.error]
#Column	Vgas	(F6.2)	Gas velocity contribution (2)	[ucd=phys.veloc]
#Column	Vdisk	(F7.3)	Disk velocity contribution (3)	[ucd=phys.veloc]
#Column	e_Vdisk	(F6.3)	Uncertainty in Vdisk	[ucd=stat.error]
#Column	SBdisk	(F8.3)	Disk surface brightness	[ucd=phot.flux.sb]
#Column	e_SBdisk	(F7.3)	Disk surface brightness	[ucd=stat.error]
#Column	Vbul	(F7.3)	Bulge velocity contribution (3)	[ucd=phys.veloc]
#Column	SBbul	(F9.3)	Bulge surface brightness	[ucd=phot.flux.sb]
#Column	Vbar	(F7.3)	Total baryonic velocity (3)	[ucd=phys.veloc]
#Column	e_Vbar	(F6.3)	Total baryonic velocity	[ucd=stat.error]
ID	R	Vobs	e_Vobs	Vgas	Vdisk	e_Vdisk	SBdisk	e_SBdisk	Vbul	SBbul	Vbar	e_Vbar
UGC07089   	  6.55	 72.80	 7.30	 22.41	 51.904	 0.000	   7.083	  0.000	  0.000	    0.000	 56.535	 0.000
UGC07089   	  6.98	 70.30	 6.10	 23.49	 51.346	 0.000	   5.940	  0.000	  0.000	    0.000	 56.464	 0.000
UGC07089   	  7.85	 73.70	 6.10	 25.32	 50.050	 0.000	   4.119	  0.000	  0.000	    0.000	 56.090	 0.000
UGC07089   	  8.72	 77.60	 6.10	 26.40	 48.701	 0.000	   2.820	  0.000	  0.000	    0.000	 55.396	 0.000
UGC07089   	  9.16	 79.10	 7.30	 26.40	 47.942	 0.000	   2.298	  0.000	  0.000	    0.000	 54.730	 0.000
UGC02455   	  0.50	 16.90	 3.64	  2.10	 14.633	 0.822	  47.056	  5.286	  0.000	    0.000	 14.783	 0.814
UGC02455   	  1.00	 23.90	 3.64	  6.14	 22.965	 1.290	  34.937	  3.925	  0.000	    0.000	 23.771	 1.246
UGC02455   	  1.51	 28.20	 3.64	 11.02	 27.733	 1.558	  13.906	  1.562	  0.000	    0.000	 29.842	 1.448
UGC02455   	  2.01	 33.00	 3.64	 15.45	 27.125	 1.524	   8.744	  0.982	  0.000	    0.000	 31.217	 1.324
UGC02455   	  2.52	 39.10	 3.64	 19.59	 26.688	 1.499	   5.506	  0.619	  0.000	    0.000	 33.106	 1.208
UGC02455   	  3.02	 43.80	 3.64	 23.74	 26.140	 1.468	   2.978	  0.335	  0.000	    0.000	 35.311	 1.087
UGC02455   	  3.52	 53.10	 3.64	 27.22	 24.714	 1.388	   1.531	  0.172	  0.000	    0.000	 36.766	 0.933
UGC02455   	  4.03	 61.00	 3.64	 29.76	 23.203	 1.303	   0.886	  0.100	  0.000	    0.000	 37.736	 0.801
UGC06628   	  1.10	 26.90	 8.27	  3.02	 24.559	 0.000	  44.580	  0.000	  0.000	    0.000	 24.744	 0.000
UGC06628   	  2.20	 38.00	 8.27	 -3.24	 31.394	 0.000	  23.596	  0.000	  0.000	    0.000	 31.226	 0.000
UGC06628   	  3.30	 40.50	 8.27	 12.42	 34.824	 0.000	  17.087	  0.000	  0.000	    0.000	 36.973	 0.000
UGC06628   	  4.39	 41.40	 8.27	 16.39	 38.017	 0.000	  12.219	  0.000	  0.000	    0.000	 41.400	 0.000
UGC06628   	  5.50	 42.30	 8.27	 20.17	 38.972	 0.000	   8.130	  0.000	  0.000	    0.000	 43.882	 0.000
UGC06628   	  6.59	 42.30	 8.27	 25.63	 40.315	 0.000	   5.503	  0.000	  0.000	    0.000	 47.773	 0.000
UGC06628   	  7.69	 42.30	 8.27	 31.39	 39.487	 0.000	   3.483	  0.000	  0.000	    0.000	 50.444	 0.000
F568-V1    	  0.39	 17.40	30.40	 -1.11	 25.863	 0.789	 445.003	 27.157	  0.000	    0.000	 25.840	 0.790
F568-V1    	  1.18	 46.30	37.10	 -2.76	 61.207	 1.868	 270.978	 16.537	  0.000	    0.000	 61.144	 1.869
F568-V1    	  1.95	 69.10	13.10	 -2.63	 73.431	 2.241	 152.450	  9.303	  0.000	    0.000	 73.384	 2.242
F568-V1    	  2.74	 85.20	 6.20	 -0.03	 78.287	 2.389	 120.980	  7.383	  0.000	    0.000	 78.287	 2.389
F568-V1    	  3.53	 93.20	 6.20	  3.84	 86.986	 2.654	 101.099	  6.170	  0.000	    0.000	 87.071	 2.652
F568-V1    	  4.30	100.00	12.40	  7.34	 93.679	 2.858	  74.799	  4.565	  0.000	    0.000	 93.966	 2.850
F568-V1    	  5.09	108.00	 6.20	  9.92	 95.748	 2.922	  51.352	  3.134	  0.000	    0.000	 96.260	 2.906
F568-V1    	  5.87	112.00	 6.20	 12.15	 94.882	 2.895	  41.723	  2.546	  0.000	    0.000	 95.657	 2.872
F568-V1    	  6.40	113.00	24.90	 13.65	 95.262	 2.907	  36.017	  2.198	  0.000	    0.000	 96.235	 2.877
F568-V1    	  7.44	113.00	15.50	 17.06	 96.613	 2.948	  27.682	  1.689	  0.000	    0.000	 98.108	 2.903
F568-V1    	  8.21	112.00	13.10	 19.87	 97.141	 2.964	  19.257	  1.175	  0.000	    0.000	 99.153	 2.904
F568-V1    	  9.00	111.00	26.40	 22.99	 93.995	 2.868	  13.417	  0.819	  0.000	    0.000	 96.766	 2.786
F568-V1    	  9.72	111.00	19.40	 26.10	 92.243	 2.815	  10.921	  0.666	  0.000	    0.000	 95.864	 2.708
F568-V1    	 11.79	113.00	12.50	 34.23	 86.078	 2.626	   5.215	  0.318	  0.000	    0.000	 92.634	 2.441
F568-V1    	 17.63	118.00	14.60	 36.03	 69.926	 2.134	   0.000	  0.000	  0.000	    0.000	 78.663	 1.897
NGC0024    	  0.21	 17.40	 6.51	  1.51	 24.525	 0.687	 717.977	 40.205	  0.000	    0.000	 24.572	 0.685
NGC0024    	  0.32	 31.00	 8.86	  2.27	 33.912	 0.949	 537.377	 30.092	  0.000	    0.000	 33.988	 0.947
NGC0024    	  0.43	 36.10	 8.16	  3.03	 39.108	 1.095	 469.469	 26.289	  0.000	    0.000	 39.225	 1.092
NGC0024    	  0.54	 46.00	 8.52	  3.84	 44.899	 1.257	 421.714	 23.615	  0.000	    0.000	 45.063	 1.253
NGC0024    	  0.64	 58.00	 6.90	  4.53	 48.693	 1.363	 389.254	 21.797	  0.000	    0.000	 48.903	 1.357
NGC0024    	  0.74	 63.40	 9.55	  5.28	 52.382	 1.467	 370.621	 20.754	  0.000	    0.000	 52.647	 1.459
NGC0024    	  0.85	 71.90	 8.52	  6.04	 56.996	 1.596	 360.256	 20.173	  0.000	    0.000	 57.315	 1.587
NGC0024    	  0.96	 76.40	 6.82	  6.80	 61.808	 1.731	 334.665	 18.740	  0.000	    0.000	 62.181	 1.720
NGC0024    	  1.07	 78.10	 6.65	  7.62	 66.158	 1.852	 314.476	 17.610	  0.000	    0.000	 66.596	 1.840
NGC0024    	  1.17	 80.50	 6.14	  8.31	 69.754	 1.953	 292.522	 16.380	  0.000	    0.000	 70.248	 1.939
NGC0024    	  1.28	 82.80	 5.80	  9.07	 73.668	 2.063	 278.171	 15.577	  0.000	    0.000	 74.224	 2.047
NGC0024    	  1.38	 85.60	 6.48	  9.82	 77.092	 2.158	 262.807	 14.716	  0.000	    0.000	 77.715	 2.141
NGC0024    	  1.48	 88.00	 7.50	 10.57	 80.754	 2.261	 243.771	 13.650	  0.000	    0.000	 81.443	 2.242
NGC0024    	  1.59	 92.00	 8.52	 11.19	 83.914	 2.349	 219.667	 12.301	  0.000	    0.000	 84.657	 2.329
NGC0024    	  1.70	 92.40	 8.52	 11.92	 86.717	 2.428	 194.741	 10.905	  0.000	    0.000	 87.532	 2.405
NGC0024    	  1.80	 95.10	 9.20	 12.54	 88.356	 2.474	 174.255	  9.758	  0.000	    0.000	 89.242	 2.449
NGC0024    	  1.91	 96.50	 8.52	 13.26	 89.943	 2.518	 153.454	  8.593	  0.000	    0.000	 90.915	 2.491
NGC0024    	  2.02	101.00	 8.86	 13.88	 90.683	 2.539	 134.698	  7.543	  0.000	    0.000	 91.739	 2.510
NGC0024    	  2.13	 99.90	 9.55	 14.61	 91.225	 2.554	 120.557	  6.751	  0.000	    0.000	 92.388	 2.522
NGC0024    	  2.23	103.00	 8.18	 15.23	 91.450	 2.560	 111.852	  6.263	  0.000	    0.000	 92.710	 2.526
NGC0024    	  2.34	104.00	 8.52	 15.96	 91.966	 2.575	 101.277	  5.671	  0.000	    0.000	 93.340	 2.537
NGC0024    	  2.44	107.00	 9.20	 16.58	 92.217	 2.582	  91.436	  5.120	  0.000	    0.000	 93.696	 2.541
NGC0024    	  2.54	107.00	 9.55	 17.30	 92.138	 2.580	  82.976	  4.646	  0.000	    0.000	 93.748	 2.535
NGC0024    	  2.65	106.00	11.20	 17.92	 92.085	 2.578	  75.442	  4.225	  0.000	    0.000	 93.812	 2.531
NGC0024    	  2.76	107.00	11.20	 18.55	 91.913	 2.573	  68.660	  3.845	  0.000	    0.000	 93.766	 2.523
NGC0024    	  7.07	104.00	 3.11	 26.32	 69.027	 1.933	   2.972	  0.166	  0.000	    0.000	 73.875	 1.806
NGC0024    	  8.49	106.00	 2.55	 24.76	 62.390	 1.747	   0.857	  0.048	  0.000	    0.000	 67.124	 1.624
NGC0024    	  9.91	109.00	 4.95	 22.59	 56.996	 1.596	   0.332	  0.019	  0.000	    0.000	 61.309	 1.484
NGC0024    	 11.27	110.00	 2.83	 20.52	 52.950	 1.483	   0.000	  0.000	  0.000	    0.000	 56.787	 1.382
F561-1     	  1.61	 23.40	10.00	  5.21	 26.573	 1.455	  37.853	  4.145	  0.000	    0.000	 27.078	 1.428
F561-1     	  3.23	 40.60	 5.00	 10.57	 34.904	 1.911	  16.899	  1.851	  0.000	    0.000	 36.469	 1.829
F561-1     	  4.84	 45.50	 5.00	 15.71	 36.316	 1.989	  12.241	  1.341	  0.000	    0.000	 39.568	 1.825
F561-1     	  6.45	 49.20	 5.00	 20.94	 40.876	 2.238	   9.549	  1.046	  0.000	    0.000	 45.927	 1.992
F561-1     	  8.06	 50.40	 5.00	 25.97	 45.065	 2.468	   6.858	  0.751	  0.000	    0.000	 52.012	 2.138
F561-1     	  9.66	 50.40	 5.00	 29.26	 45.919	 2.514	   2.890	  0.316	  0.000	    0.000	 54.449	 2.120
UGC05005   	  0.78	 14.50	 8.10	  3.09	 18.301	 1.147	  71.946	  9.016	  0.000	    0.000	 18.560	 1.131
UGC05005   	  2.34	 32.60	26.80	  8.01	 34.294	 2.149	  36.773	  4.608	  0.000	    0.000	 35.217	 2.092
UGC05005   	  3.91	 48.60	11.30	 11.69	 46.297	 2.901	  28.730	  3.600	  0.000	    0.000	 47.750	 2.813
UGC05005   	  5.47	 58.10	 6.10	 14.84	 51.528	 3.229	  15.818	  1.982	  0.000	    0.000	 53.622	 3.103
UGC05005   	  7.04	 65.90	 8.71	 17.28	 51.342	 3.217	  10.034	  1.257	  0.000	    0.000	 54.172	 3.049
UGC05005   	  8.60	 72.50	12.20	 20.43	 51.296	 3.214	   5.743	  0.720	  0.000	    0.000	 55.215	 2.986
UGC05005   	 10.17	 78.60	28.40	 23.88	 49.800	 3.120	   3.874	  0.485	  0.000	    0.000	 55.229	 2.814
UGC05005   	 17.97	 97.10	10.00	 35.26	 39.304	 2.463	   0.309	  0.039	  0.000	    0.000	 52.802	 1.833
UGC05005   	 21.07	 99.40	10.00	 36.58	 35.871	 2.248	   0.121	  0.015	  0.000	    0.000	 51.233	 1.574
UGC05005   	 22.72	100.00	10.00	 37.09	 34.317	 2.150	   0.067	  0.008	  0.000	    0.000	 50.531	 1.460
UGC05005   	 28.61	 99.10	10.00	 39.02	 29.945	 1.876	   0.000	  0.000	  0.000	    0.000	 49.186	 1.142
UGC07323   	  0.58	 23.90	 3.87	  1.43	 22.322	 0.440	 140.357	  5.536	  0.000	    0.000	 22.368	 0.439
UGC07323   	  1.17	 34.70	 3.87	  3.24	 35.364	 0.697	  99.719	  3.933	  0.000	    0.000	 35.512	 0.695
UGC07323   	  1.75	 42.80	 3.87	 -0.61	 43.790	 0.864	  73.629	  2.904	  0.000	    0.000	 43.786	 0.864
UGC07323   	  2.33	 51.30	 3.87	 -3.66	 49.473	 0.976	  57.397	  2.264	  0.000	    0.000	 49.337	 0.978
UGC07323   	  2.91	 57.70	 3.87	  9.71	 53.254	 1.050	  44.089	  1.739	  0.000	    0.000	 54.132	 1.033
UGC07323   	  3.50	 67.30	 3.87	 13.91	 56.669	 1.118	  36.195	  1.428	  0.000	    0.000	 58.351	 1.085
UGC07323   	  4.07	 75.40	 3.87	 18.68	 59.658	 1.177	  29.313	  1.156	  0.000	    0.000	 62.514	 1.123
UGC07323   	  4.65	 79.50	 3.87	 24.75	 62.087	 1.224	  21.750	  0.858	  0.000	    0.000	 66.838	 1.137
UGC07323   	  5.23	 82.80	 3.87	 27.13	 62.839	 1.239	  14.538	  0.573	  0.000	    0.000	 68.446	 1.138
UGC07323   	  5.82	 85.60	 3.87	 28.72	 61.874	 1.220	   9.485	  0.374	  0.000	    0.000	 68.214	 1.107
ESO116-G012	  0.25	 20.90	 3.40	 -0.22	 19.072	 0.714	 335.398	 25.106	  0.000	    0.000	 19.070	 0.714
ESO116-G012	  0.83	 40.00	 3.29	 -1.80	 38.473	 1.440	 204.662	 15.320	  0.000	    0.000	 38.431	 1.442
ESO116-G012	  1.38	 51.50	 2.96	 -1.55	 56.499	 2.115	 170.775	 12.784	  0.000	    0.000	 56.478	 2.115
ESO116-G012	  1.85	 67.90	 3.45	  5.01	 67.933	 2.543	  98.389	  7.365	  0.000	    0.000	 68.118	 2.536
ESO116-G012	  2.68	 80.20	 2.93	 12.54	 66.569	 2.492	  55.722	  4.171	  0.000	    0.000	 67.740	 2.448
ESO116-G012	  3.19	 83.30	 3.08	 16.68	 69.518	 2.602	  50.139	  3.753	  0.000	    0.000	 71.491	 2.530
ESO116-G012	  3.68	 91.40	 2.83	 20.19	 71.686	 2.683	  36.611	  2.741	  0.000	    0.000	 74.475	 2.583
ESO116-G012	  4.13	102.00	 5.40	 22.31	 72.985	 2.732	  29.308	  2.194	  0.000	    0.000	 76.318	 2.612
ESO116-G012	  5.23	105.00	 4.21	 25.63	 71.004	 2.658	  11.481	  0.859	  0.000	    0.000	 75.488	 2.500
ESO116-G012	  6.05	109.00	 2.10	 27.28	 66.129	 2.475	   4.324	  0.324	  0.000	    0.000	 71.535	 2.288
ESO116-G012	  6.81	108.00	 2.10	 28.58	 61.342	 2.296	   3.367	  0.252	  0.000	    0.000	 67.673	 2.081
ESO116-G012	  7.56	109.00	 2.10	 30.70	 58.997	 2.208	   2.471	  0.185	  0.000	    0.000	 66.507	 1.959
ESO116-G012	  8.32	110.00	 2.10	 33.83	 56.323	 2.108	   1.465	  0.110	  0.000	    0.000	 65.702	 1.807
ESO116-G012	  9.09	111.00	 2.33	 35.49	 54.012	 2.022	   0.872	  0.065	  0.000	    0.000	 64.629	 1.689
ESO116-G012	  9.86	112.00	 4.74	 33.74	 50.997	 1.909	   0.000	  0.000	  0.000	    0.000	 61.148	 1.592
NGC0055    	  1.23	 28.70	 3.40	 13.65	 29.789	 1.294	  68.056	  5.914	  0.000	    0.000	 32.767	 1.177
NGC0055    	  1.84	 37.60	 2.60	 18.65	 35.346	 1.536	  44.612	  3.877	  0.000	    0.000	 39.964	 1.358
NGC0055    	  2.46	 43.10	 1.20	 21.85	 39.408	 1.712	  34.615	  3.008	  0.000	    0.000	 45.060	 1.497
NGC0055    	  3.07	 50.10	 2.80	 25.04	 41.921	 1.821	  25.404	  2.208	  0.000	    0.000	 48.830	 1.564
NGC0055    	  3.68	 58.10	 4.50	 28.73	 42.982	 1.868	  19.150	  1.664	  0.000	    0.000	 51.700	 1.553
NGC0055    	  4.30	 64.60	 4.10	 32.28	 43.307	 1.882	  15.324	  1.332	  0.000	    0.000	 54.014	 1.509
NGC0055    	  4.91	 68.50	 2.70	 34.59	 43.318	 1.882	  12.825	  1.114	  0.000	    0.000	 55.434	 1.471
NGC0055    	  5.52	 72.30	 0.80	 36.37	 43.188	 1.876	  10.983	  0.954	  0.000	    0.000	 56.462	 1.435
NGC0055    	  6.14	 74.20	 2.40	 37.73	 43.015	 1.869	   9.798	  0.851	  0.000	    0.000	 57.217	 1.405
NGC0055    	  6.75	 78.90	 2.60	 38.68	 43.058	 1.871	   9.176	  0.797	  0.000	    0.000	 57.880	 1.392
NGC0055    	  7.37	 82.40	 2.30	 39.30	 43.708	 1.899	   8.671	  0.754	  0.000	    0.000	 58.778	 1.412
NGC0055    	  7.98	 84.30	 4.80	 39.72	 44.456	 1.932	   7.850	  0.682	  0.000	    0.000	 59.615	 1.440
NGC0055    	  8.59	 85.40	 7.30	 40.39	 45.030	 1.957	   6.982	  0.607	  0.000	    0.000	 60.490	 1.456
NGC0055    	  9.21	 85.30	 4.60	 40.44	 45.528	 1.978	   6.289	  0.547	  0.000	    0.000	 60.895	 1.479
NGC0055    	  9.82	 86.80	 4.00	 39.94	 45.972	 1.997	   5.691	  0.495	  0.000	    0.000	 60.899	 1.508
NGC0055    	 10.43	 85.40	 5.70	 39.15	 46.438	 2.018	   5.151	  0.448	  0.000	    0.000	 60.739	 1.543
NGC0055    	 11.05	 85.40	 7.00	 37.71	 46.925	 2.039	   4.658	  0.405	  0.000	    0.000	 60.200	 1.589
NGC0055    	 11.66	 86.20	 4.10	 36.23	 47.608	 2.069	   4.212	  0.366	  0.000	    0.000	 59.826	 1.646
NGC0055    	 12.28	 86.10	 6.20	 35.41	 48.431	 2.104	   3.813	  0.331	  0.000	    0.000	 59.995	 1.699
NGC0055    	 12.89	 87.40	 2.50	 34.67	 49.698	 2.159	   3.450	  0.300	  0.000	    0.000	 60.597	 1.771
NGC0055    	 13.50	 86.50	 5.50	 33.61	 51.995	 2.259	   0.000	  0.000	  0.000	    0.000	 61.912	 1.897
UGC05986   	  0.63	 29.50	 2.53	 -2.22	 40.325	 1.958	 294.811	 28.627	  0.000	    0.000	 40.264	 1.961
UGC05986   	  1.26	 50.80	 3.76	 -8.54	 53.982	 2.621	 188.351	 18.289	  0.000	    0.000	 53.302	 2.654
UGC05986   	  1.88	 68.20	 2.58	 -2.13	 66.757	 3.241	 162.114	 15.742	  0.000	    0.000	 66.723	 3.243
UGC05986   	  2.51	 84.30	 2.28	  8.88	 81.482	 3.956	 120.652	 11.715	  0.000	    0.000	 81.965	 3.933
UGC05986   	  3.13	 95.30	 2.01	 11.55	 86.975	 4.223	  74.757	  7.259	  0.000	    0.000	 87.738	 4.186
UGC05986   	  3.77	106.00	 3.58	 16.04	 87.658	 4.256	  51.454	  4.996	  0.000	    0.000	 89.114	 4.186
UGC05986   	  4.39	112.00	 4.25	 20.82	 89.199	 4.331	  37.417	  3.633	  0.000	    0.000	 91.597	 4.217
UGC05986   	  5.02	115.00	 3.18	 24.30	 88.739	 4.308	  19.396	  1.883	  0.000	    0.000	 92.006	 4.155
UGC05986   	  5.65	116.00	 2.32	 25.40	 84.241	 4.090	  10.192	  0.990	  0.000	    0.000	 87.987	 3.916
UGC05986   	  6.28	116.00	 2.01	 24.60	 80.177	 3.893	   4.463	  0.433	  0.000	    0.000	 83.866	 3.721
UGC05986   	  6.90	116.00	 2.28	 25.50	 75.940	 3.687	   0.000	  0.000	  0.000	    0.000	 80.107	 3.495
UGC05986   	  7.54	114.00	 3.05	 25.70	 70.062	 3.402	   0.000	  0.000	  0.000	    0.000	 74.627	 3.193
UGC05986   	  8.16	112.00	 3.69	 24.60	 66.073	 3.208	   0.000	  0.000	  0.000	    0.000	 70.504	 3.006
UGC05986   	  8.79	109.00	 5.10	 24.90	 62.941	 3.056	   0.000	  0.000	  0.000	    0.000	 67.688	 2.842
UGC05986   	  9.41	107.00	 6.39	 27.79	 60.332	 2.929	   0.000	  0.000	  0.000	    0.000	 66.425	 2.660
UGC06983   	  1.74	 56.90	 6.60	  0.00	 79.834	 3.697	 190.452	 17.640	  0.000	    0.000	 79.834	 3.697
UGC06983   	  2.61	 87.40	 4.80	  0.00	 87.661	 4.060	  90.162	  8.351	  0.000	    0.000	 87.661	 4.060
UGC06983   	  3.50	 92.10	 5.70	  0.00	 84.788	 3.927	  47.238	  4.375	  0.000	    0.000	 84.788	 3.927
UGC06983   	  4.37	 93.50	 5.20	  8.69	 81.888	 3.792	  33.546	  3.107	  0.000	    0.000	 82.348	 3.771
UGC06983   	  5.24	 98.20	 4.40	 16.60	 79.987	 3.704	  22.512	  2.085	  0.000	    0.000	 81.691	 3.627
UGC06983   	  6.11	 99.70	 4.40	 18.86	 78.322	 3.627	  19.738	  1.828	  0.000	    0.000	 80.560	 3.526
UGC06983   	  6.98	102.00	 3.50	 23.82	 77.753	 3.601	  15.059	  1.395	  0.000	    0.000	 81.320	 3.443
UGC06983   	  7.85	107.00	 4.40	 29.74	 77.114	 3.571	  11.131	  1.031	  0.000	    0.000	 82.650	 3.332
UGC06983   	  8.72	108.00	 4.40	 30.17	 75.380	 3.491	   7.356	  0.681	  0.000	    0.000	 81.193	 3.241
UGC06983   	  9.60	110.00	 4.40	 31.90	 72.924	 3.377	   5.199	  0.482	  0.000	    0.000	 79.596	 3.094
UGC06983   	 10.47	113.00	 4.40	 35.89	 71.092	 3.292	   3.620	  0.335	  0.000	    0.000	 79.638	 2.939
UGC06983   	 11.35	110.00	 5.20	 38.26	 68.788	 3.186	   2.118	  0.196	  0.000	    0.000	 78.712	 2.784
UGC06983   	 12.19	108.00	 5.70	 39.33	 66.276	 3.069	   1.117	  0.103	  0.000	    0.000	 77.068	 2.640
UGC06983   	 13.12	109.00	 8.60	 40.63	 63.390	 2.936	   0.000	  0.000	  0.000	    0.000	 75.293	 2.472
UGC06983   	 13.94	108.00	 9.80	 40.95	 60.198	 2.788	   0.000	  0.000	  0.000	    0.000	 72.806	 2.305
UGC06983   	 14.86	108.00	 9.80	 40.63	 57.478	 2.662	   0.000	  0.000	  0.000	    0.000	 70.389	 2.174
UGC06983   	 15.68	109.00	12.30	 40.09	 55.494	 2.570	   0.000	  0.000	  0.000	    0.000	 68.460	 2.083
F568-1     	  0.44	 15.70	 9.10	 -2.08	 21.292	 1.457	 295.911	 40.494	  0.000	    0.000	 21.190	 1.464
F568-1     	  1.32	 44.50	 9.10	 -5.39	 49.478	 3.385	 174.452	 23.873	  0.000	    0.000	 49.184	 3.406
F568-1     	  2.20	 69.40	 9.10	 -6.26	 62.243	 4.259	 117.055	 16.018	  0.000	    0.000	 61.928	 4.281
F568-1     	  3.08	 90.00	11.40	 -3.53	 69.728	 4.771	  73.865	 10.108	  0.000	    0.000	 69.639	 4.777
F568-1     	  3.96	105.00	 9.88	  1.83	 71.604	 4.899	  58.724	  8.036	  0.000	    0.000	 71.627	 4.898
F568-1     	  4.84	113.00	16.20	  8.40	 73.705	 5.043	  48.318	  6.612	  0.000	    0.000	 74.183	 5.011
F568-1     	  5.53	117.00	24.80	 13.64	 75.008	 5.132	  41.592	  5.692	  0.000	    0.000	 76.238	 5.049
F568-1     	  7.48	124.00	 9.10	 27.27	 81.972	 5.609	  32.604	  4.462	  0.000	    0.000	 86.389	 5.322
F568-1     	  8.37	127.00	 9.10	 32.13	 84.403	 5.775	  25.577	  3.500	  0.000	    0.000	 90.312	 5.397
F568-1     	  9.24	130.00	 9.10	 36.26	 85.029	 5.818	  20.751	  2.840	  0.000	    0.000	 92.437	 5.352
F568-1     	 10.13	133.00	 9.10	 39.77	 84.959	 5.813	  17.192	  2.353	  0.000	    0.000	 93.807	 5.265
F568-1     	 13.23	142.00	23.80	 47.41	 86.765	 5.937	   9.742	  1.333	  0.000	    0.000	 98.873	 5.210
F574-1     	  0.47	 15.30	 4.40	  0.25	 18.627	 0.975	 215.058	 22.515	  0.000	    0.000	 18.629	 0.975
F574-1     	  1.41	 41.00	 4.36	  0.88	 47.148	 2.468	 142.227	 14.890	  0.000	    0.000	 47.156	 2.468
F574-1     	  2.35	 60.70	 4.40	  1.88	 58.978	 3.087	  75.812	  7.937	  0.000	    0.000	 59.008	 3.086
F574-1     	  3.29	 74.90	 4.40	  3.41	 60.842	 3.185	  51.097	  5.349	  0.000	    0.000	 60.938	 3.180
F574-1     	  4.22	 83.00	 6.28	  5.43	 63.624	 3.330	  43.591	  4.564	  0.000	    0.000	 63.855	 3.318
F574-1     	  5.17	 86.80	 4.40	  7.80	 66.951	 3.505	  34.565	  3.619	  0.000	    0.000	 67.404	 3.481
F574-1     	  6.11	 89.40	 4.40	 10.44	 70.048	 3.667	  28.211	  2.953	  0.000	    0.000	 70.822	 3.627
F574-1     	  7.05	 92.50	 4.40	 13.15	 70.751	 3.703	  21.672	  2.269	  0.000	    0.000	 71.963	 3.641
F574-1     	  7.99	 94.70	 4.40	 16.07	 71.912	 3.764	  17.807	  1.864	  0.000	    0.000	 73.686	 3.674
F574-1     	  8.92	 96.30	 4.40	 18.98	 70.507	 3.691	  14.085	  1.475	  0.000	    0.000	 73.017	 3.564
F574-1     	  9.87	 97.80	 4.40	 21.99	 71.353	 3.735	  13.016	  1.363	  0.000	    0.000	 74.665	 3.569
F574-1     	 10.79	 98.80	 4.62	 25.00	 72.170	 3.778	  10.877	  1.139	  0.000	    0.000	 76.378	 3.570
F574-1     	 11.80	 99.50	 4.40	 27.82	 72.672	 3.804	   8.410	  0.880	  0.000	    0.000	 77.815	 3.553
F574-1     	 12.60	 99.70	 5.14	 30.02	 71.970	 3.767	   6.642	  0.695	  0.000	    0.000	 77.980	 3.477
NGC1003    	  1.25	 47.00	 7.60	  2.05	 58.469	 0.000	 185.012	  0.000	  0.000	    0.000	 58.505	 0.000
NGC1003    	  2.08	 59.50	 4.50	  6.07	 66.319	 0.000	 113.307	  0.000	  0.000	    0.000	 66.596	 0.000
NGC1003    	  2.90	 71.60	 3.70	 10.81	 76.867	 0.000	  71.189	  0.000	  0.000	    0.000	 77.624	 0.000
